SGP	Singapore	Gross domestic product per capita, current prices	U.S. dollars	Units	43864.74	2010
SGP	Singapore	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	56708.69	2010
SGP	Singapore	Total investment	Percent of GDP		22.128	2011
SGP	Singapore	Gross national savings	Percent of GDP		46.54	2011
SGP	Singapore	General government gross debt	Percent of GDP		101.232	2011
SVK	Slovak Republic	Gross domestic product per capita, current prices	U.S. dollars	Units	16049.85	2010
SVK	Slovak Republic	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	22121.86	2010
SVK	Slovak Republic	Total investment	Percent of GDP		23.445	2011
SVK	Slovak Republic	Gross national savings	Percent of GDP		19.845	2011
SVK	Slovak Republic	General government gross debt	Percent of GDP		41.066	2011
SVN	Slovenia	Gross domestic product per capita, current prices	U.S. dollars	Units	23407.25	2011
SVN	Slovenia	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	28111.3	2011
SVN	Slovenia	Total investment	Percent of GDP		21.067	2011
SVN	Slovenia	Gross national savings	Percent of GDP		20.48	2011
SVN	Slovenia	General government gross debt	Percent of GDP		38.579	2011
SLB	Solomon Islands	Gross domestic product per capita, current prices	U.S. dollars	Units	1266.95	2009
SLB	Solomon Islands	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	2894.28	2009
SLB	Solomon Islands	Total investment	Percent of GDP		36.076	2010
SLB	Solomon Islands	Gross national savings	Percent of GDP		5.262	2010
SLB	Solomon Islands	General government gross debt	Percent of GDP		27.809	2011
ZAF	South Africa	Gross domestic product per capita, current prices	U.S. dollars	Units	7270.8	2008
ZAF	South Africa	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	10540.87	2008
ZAF	South Africa	Total investment	Percent of GDP		19.426	2010
ZAF	South Africa	Gross national savings	Percent of GDP		16.61	2010
ZAF	South Africa	General government gross debt	Percent of GDP		35.255	2011
SSD	South Sudan	Gross domestic product per capita, current prices	U.S. dollars	Units	1690.74	2008
SSD	South Sudan	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	2383.09	2008
SSD	South Sudan	Total investment	Percent of GDP		11.462	2011
SSD	South Sudan	Gross national savings	Percent of GDP		8.889	2011
SSD	South Sudan	General government gross debt	Percent of GDP			
ESP	Spain	Gross domestic product per capita, current prices	U.S. dollars	Units	30207.75	2011
ESP	Spain	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	29751.38	2011
ESP	Spain	Total investment	Percent of GDP		22.812	2011
ESP	Spain	Gross national savings	Percent of GDP		18.29	2011
ESP	Spain	General government gross debt	Percent of GDP		61.316	2011
LKA	Sri Lanka	Gross domestic product per capita, current prices	U.S. dollars	Units	2428.87	2011
LKA	Sri Lanka	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	5157.42	2011
LKA	Sri Lanka	Total investment	Percent of GDP		27.143	2011
LKA	Sri Lanka	Gross national savings	Percent of GDP		24.948	2011
LKA	Sri Lanka	General government gross debt	Percent of GDP			
KNA	St. Kitts and Nevis	Gross domestic product per capita, current prices	U.S. dollars	Units	12216.26	2003
KNA	St. Kitts and Nevis	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	15871.1	2003
KNA	St. Kitts and Nevis	Total investment	Percent of GDP		48	2011
KNA	St. Kitts and Nevis	Gross national savings	Percent of GDP		25.887	2011
KNA	St. Kitts and Nevis	General government gross debt	Percent of GDP		163.863	2011
LCA	St. Lucia	Gross domestic product per capita, current prices	U.S. dollars	Units	7299.99	2010
LCA	St. Lucia	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	12742.39	2010
LCA	St. Lucia	Total investment	Percent of GDP		32.434	2011
LCA	St. Lucia	Gross national savings	Percent of GDP		17.311	2011
LCA	St. Lucia	General government gross debt	Percent of GDP		65.214	2011
VCT	St. Vincent and the Grenadines	Gross domestic product per capita, current prices	U.S. dollars	Units	6165.23	2001
VCT	St. Vincent and the Grenadines	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	11306.17	2001
VCT	St. Vincent and the Grenadines	Total investment	Percent of GDP		25.467	2011
VCT	St. Vincent and the Grenadines	Gross national savings	Percent of GDP		-6.104	2011
VCT	St. Vincent and the Grenadines	General government gross debt	Percent of GDP		66.843	2011
SDN	Sudan	Gross domestic product per capita, current prices	U.S. dollars	Units	1615.84	2006
SDN	Sudan	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	2277.52	2006
SDN	Sudan	Total investment	Percent of GDP		20.163	2010
SDN	Sudan	Gross national savings	Percent of GDP		18.03	2010
SDN	Sudan	General government gross debt	Percent of GDP		73.986	2011
SUR	Suriname	Gross domestic product per capita, current prices	U.S. dollars	Units	8191.54	2007
SUR	Suriname	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	11195.13	2007
SUR	Suriname	Total investment	Percent of GDP			
SUR	Suriname	Gross national savings	Percent of GDP			
SUR	Suriname	General government gross debt	Percent of GDP		18.486	2011
SWZ	Swaziland	Gross domestic product per capita, current prices	U.S. dollars	Units	3130.65	2008
SWZ	Swaziland	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	5156.34	2008
SWZ	Swaziland	Total investment	Percent of GDP		12.232	2009
SWZ	Swaziland	Gross national savings	Percent of GDP		1.724	2009
SWZ	Swaziland	General government gross debt	Percent of GDP		15.937	2010
SWE	Sweden	Gross domestic product per capita, current prices	U.S. dollars	Units	49844.85	2011
SWE	Sweden	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	38474.44	2011
SWE	Sweden	Total investment	Percent of GDP		17.946	2011
SWE	Sweden	Gross national savings	Percent of GDP		24.725	2011
SWE	Sweden	General government gross debt	Percent of GDP		38.82	2011
CHE	Switzerland	Gross domestic product per capita, current prices	U.S. dollars	Units	69972.83	2011
CHE	Switzerland	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	43156.71	2011
CHE	Switzerland	Total investment	Percent of GDP		19.951	2011
CHE	Switzerland	Gross national savings	Percent of GDP			
CHE	Switzerland	General government gross debt	Percent of GDP		48.04	2010
SYR	Syria	Gross domestic product per capita, current prices	U.S. dollars	Units	2802.65	2010
SYR	Syria	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	5040.58	2010
SYR	Syria	Total investment	Percent of GDP		24.198	2010
SYR	Syria	Gross national savings	Percent of GDP		20.89	2010
SYR	Syria	General government gross debt	Percent of GDP		29.404	2009
TWN	Taiwan Province of China	Gross domestic product per capita, current prices	U.S. dollars	Units	18572.75	2011
TWN	Taiwan Province of China	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	35595.46	2011
TWN	Taiwan Province of China	Total investment	Percent of GDP		22.804	2011
TWN	Taiwan Province of China	Gross national savings	Percent of GDP		32.401	2011
TWN	Taiwan Province of China	General government gross debt	Percent of GDP		38.137	2011
TJK	Tajikistan	Gross domestic product per capita, current prices	U.S. dollars	Units	740.733	2011
TJK	Tajikistan	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	1941.58	2011
TJK	Tajikistan	Total investment	Percent of GDP		16.579	2011
TJK	Tajikistan	Gross national savings	Percent of GDP		16.324	2011
TJK	Tajikistan	General government gross debt	Percent of GDP		36.342	2011
TZA	Tanzania	Gross domestic product per capita, current prices	U.S. dollars	Units	553.838	2006
TZA	Tanzania	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	1510.53	2006
TZA	Tanzania	Total investment	Percent of GDP		32.027	2010
TZA	Tanzania	Gross national savings	Percent of GDP		24.146	2010
TZA	Tanzania	General government gross debt	Percent of GDP		42.703	2010
THA	Thailand	Gross domestic product per capita, current prices	U.S. dollars	Units	4992.43	2011
THA	Thailand	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	9225.88	2011
THA	Thailand	Total investment	Percent of GDP		25.935	2011
THA	Thailand	Gross national savings	Percent of GDP		30.067	2011
THA	Thailand	General government gross debt	Percent of GDP		42.644	2011
TLS	Democratic Republic of Timor-Leste	Gross domestic product per capita, current prices	U.S. dollars	Units	2998.65	2009
TLS	Democratic Republic of Timor-Leste	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	7889.32	2009
TLS	Democratic Republic of Timor-Leste	Total investment	Percent of GDP			
TLS	Democratic Republic of Timor-Leste	Gross national savings	Percent of GDP			
TLS	Democratic Republic of Timor-Leste	General government gross debt	Percent of GDP			
TGO	Togo	Gross domestic product per capita, current prices	U.S. dollars	Units	527.069	2009
TGO	Togo	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	1000.4	2009
TGO	Togo	Total investment	Percent of GDP		18.863	2009
TGO	Togo	Gross national savings	Percent of GDP		12.567	2009
TGO	Togo	General government gross debt	Percent of GDP		48.602	2009
TON	Tonga	Gross domestic product per capita, current prices	U.S. dollars	Units	3721.12	2006
TON	Tonga	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	7116.17	2006
TON	Tonga	Total investment	Percent of GDP		28.505	2010
TON	Tonga	Gross national savings	Percent of GDP			
TON	Tonga	General government gross debt	Percent of GDP			
TTO	Trinidad and Tobago	Gross domestic product per capita, current prices	U.S. dollars	Units	15826.6	2010
TTO	Trinidad and Tobago	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	19980.93	2010
TTO	Trinidad and Tobago	Total investment	Percent of GDP		15.255	2010
TTO	Trinidad and Tobago	Gross national savings	Percent of GDP		35.262	2010
TTO	Trinidad and Tobago	General government gross debt	Percent of GDP		35.113	2011
TUN	Tunisia	Gross domestic product per capita, current prices	U.S. dollars	Units	4199.35	2010
TUN	Tunisia	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	9459.9	2010
TUN	Tunisia	Total investment	Percent of GDP		26.383	2011
TUN	Tunisia	Gross national savings	Percent of GDP		21.63	2011
TUN	Tunisia	General government gross debt	Percent of GDP		40.454	2011
TUR	Turkey	Gross domestic product per capita, current prices	U.S. dollars	Units	10017.3	2010
TUR	Turkey	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	13293.92	2010
TUR	Turkey	Total investment	Percent of GDP		19.523	2010
TUR	Turkey	Gross national savings	Percent of GDP		13.145	2010
TUR	Turkey	General government gross debt	Percent of GDP		42.396	2010
TKM	Turkmenistan	Gross domestic product per capita, current prices	U.S. dollars	Units	4072.1	2007
TKM	Turkmenistan	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	6804.24	2007
TKM	Turkmenistan	Total investment	Percent of GDP			
TKM	Turkmenistan	Gross national savings	Percent of GDP			
TKM	Turkmenistan	General government gross debt	Percent of GDP		10.628	2011
TUV	Tuvalu	Gross domestic product per capita, current prices	U.S. dollars	Units	2861.64	2011
TUV	Tuvalu	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	3162.08	2011
TUV	Tuvalu	Total investment	Percent of GDP			
TUV	Tuvalu	Gross national savings	Percent of GDP			
TUV	Tuvalu	General government gross debt	Percent of GDP		61.692	0
UGA	Uganda	Gross domestic product per capita, current prices	U.S. dollars	Units	508.026	2010
UGA	Uganda	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	1331.69	2010
UGA	Uganda	Total investment	Percent of GDP		24.29	2010
UGA	Uganda	Gross national savings	Percent of GDP		14.083	2010
UGA	Uganda	General government gross debt	Percent of GDP		27.022	2010
UKR	Ukraine	Gross domestic product per capita, current prices	U.S. dollars	Units	2979.67	2011
UKR	Ukraine	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	6698.04	2011
UKR	Ukraine	Total investment	Percent of GDP		18.467	2011
UKR	Ukraine	Gross national savings	Percent of GDP		16.255	2011
UKR	Ukraine	General government gross debt	Percent of GDP		40.505	2011
ARE	United Arab Emirates	Gross domestic product per capita, current prices	U.S. dollars	Units	54411.12	2009
ARE	United Arab Emirates	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	45759.38	2009
ARE	United Arab Emirates	Total investment	Percent of GDP		21.658	2011
ARE	United Arab Emirates	Gross national savings	Percent of GDP		25.028	2011
ARE	United Arab Emirates	General government gross debt	Percent of GDP		22.332	2011
GBR	United Kingdom	Gross domestic product per capita, current prices	U.S. dollars	Units	36441.71	2007
GBR	United Kingdom	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	35730.86	2007
GBR	United Kingdom	Total investment	Percent of GDP		15.049	2011
GBR	United Kingdom	Gross national savings	Percent of GDP		12.507	2011
GBR	United Kingdom	General government gross debt	Percent of GDP		74.976	2011
USA	United States	Gross domestic product per capita, current prices	U.S. dollars	Units	46811.2	2011
USA	United States	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	46811.2	2011
USA	United States	Total investment	Percent of GDP		15.469	2011
USA	United States	Gross national savings	Percent of GDP		12.212	2011
USA	United States	General government gross debt	Percent of GDP		98.617	2010
URY	Uruguay	Gross domestic product per capita, current prices	U.S. dollars	Units	11741.7	2005
URY	Uruguay	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	14049	2005
URY	Uruguay	Total investment	Percent of GDP		18.558	2010
URY	Uruguay	Gross national savings	Percent of GDP		17.053	2010
URY	Uruguay	General government gross debt	Percent of GDP		57.908	2010
UZB	Uzbekistan	Gross domestic product per capita, current prices	U.S. dollars	Units	1367.13	2010
UZB	Uzbekistan	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	3021.17	2010
UZB	Uzbekistan	Total investment	Percent of GDP		30.667	2011
UZB	Uzbekistan	Gross national savings	Percent of GDP		36.819	2011
UZB	Uzbekistan	General government gross debt	Percent of GDP		9.961	2011
VUT	Vanuatu	Gross domestic product per capita, current prices	U.S. dollars	Units	2835.67	2009
VUT	Vanuatu	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	4731.78	2009
VUT	Vanuatu	Total investment	Percent of GDP			
VUT	Vanuatu	Gross national savings	Percent of GDP			
VUT	Vanuatu	General government gross debt	Percent of GDP			
VEN	Venezuela	Gross domestic product per capita, current prices	U.S. dollars	Units	10099.46	2010
VEN	Venezuela	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	12048.42	2010
VEN	Venezuela	Total investment	Percent of GDP		21.972	2010
VEN	Venezuela	Gross national savings	Percent of GDP		26.85	2010
VEN	Venezuela	General government gross debt	Percent of GDP		40.202	2010
VNM	Vietnam	Gross domestic product per capita, current prices	U.S. dollars	Units	1173.56	2010
VNM	Vietnam	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	3143	2010
VNM	Vietnam	Total investment	Percent of GDP		39.043	2011
VNM	Vietnam	Gross national savings	Percent of GDP		34.904	2011
VNM	Vietnam	General government gross debt	Percent of GDP		54.038	2011
YEM	Yemen	Gross domestic product per capita, current prices	U.S. dollars	Units	1272.49	2008
YEM	Yemen	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	2598.59	2008
YEM	Yemen	Total investment	Percent of GDP		11.641	2008
YEM	Yemen	Gross national savings	Percent of GDP		7.192	2008
YEM	Yemen	General government gross debt	Percent of GDP		40.903	2009
ZMB	Zambia	Gross domestic product per capita, current prices	U.S. dollars	Units	1221.26	2010
ZMB	Zambia	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	1516.53	2010
ZMB	Zambia	Total investment	Percent of GDP		22.567	2011
ZMB	Zambia	Gross national savings	Percent of GDP		29.635	2011
ZMB	Zambia	General government gross debt	Percent of GDP		25.756	2011
ZWE	Zimbabwe	Gross domestic product per capita, current prices	U.S. dollars	Units	591.104	2000
ZWE	Zimbabwe	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	Current international dollar	Units	460.857	2000
ZWE	Zimbabwe	Total investment	Percent of GDP		24.33	2009
ZWE	Zimbabwe	Gross national savings	Percent of GDP		-4.474	2009
ZWE	Zimbabwe	General government gross debt	Percent of GDP		56.57	2010
						
International Monetary Fund, World Economic Outlook Database, October 2012						
